taxon,listed,status,ngram_science,ngram_common,ngenus,probs
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,192,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,39,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,21,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.0317626199782245,-0.0206291543758671,14,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,400,0
Fungi,0,UNK,0.114513870550972,-0.0206291543758671,31,0
Plants,0,UNK,-0.0155461652238132,-0.0206291543758671,198,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0962600898148033,-0.0206291543758671,35,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,169,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,30,0
Plants,0,4,-0.115371485388879,-0.0206291543758671,7,0
Plants,0,UNK,-0.105005819524412,-0.0206291543758671,9,0
Plants,0,UNK,-0.0929901390852745,-0.0206291543758671,39,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,34,0
Plants,0,UNK,0.0408917847753187,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,32,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,0.106693179431514,-0.0206291543758671,5,0
Fungi,0,UNK,0.541586748357534,-0.0206291543758671,32,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Plants,0,UNK,-0.0475230080651527,-0.0206291543758671,17,0
Fungi,0,3,-0.0015191934254109,NA,88,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,192,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,400,0
Fungi,0,UNK,-0.104206527710234,-0.0206291543758671,77,0
Fungi,0,UNK,-0.0696197911685075,-0.0206291543758671,22,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,169,0
Plants,0,2,-0.0868781269706207,-0.0206291543758671,88,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,62,0
Plants,0,UNK,0.426006008511809,-0.0206291543758671,1,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,UNK,0.262715441463457,-0.0206291543758671,9,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,15,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Plants,0,UNK,-0.00150763320874324,NA,53,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Plants,0,UNK,-0.0701792377783581,-0.0206291543758671,8,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Plants,0,UNK,-0.0634407040469215,-0.0206291543758671,33,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,35,0
Fungi,0,UNK,0.027955235830122,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Fungi,0,UNK,-0.0723849861341982,-0.0206291543758671,71,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,49,0
Plants,0,UNK,-0.0990208370999388,-0.0206291543758671,13,0
Plants,0,UNK,-0.0839802135100782,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Fungi,0,2,-0.100608810787588,-0.0206291543758671,14,0
Fungi,0,UNK,0.00593445820297507,-0.0206291543758671,325,0
Fungi,0,UNK,0.0121138245554541,-0.0206291543758671,23,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Plants,0,UNK,-0.0696144041883003,-0.0206291543758671,95,0
Plants,0,UNK,-0.0212199341779178,-0.0206291543758671,593,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,163,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.0152013715865877,-0.0206291543758671,88,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Plants,0,UNK,-0.0744143456198633,-0.0206291543758671,593,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,34,0
Fungi,0,UNK,-0.0167420333922066,-0.0206291543758671,80,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,70,0
Fungi,0,UNK,-0.099262404030481,-0.0206291543758671,73,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,9,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.0925176907331793,-0.0206291543758671,26,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,26,0
Plants,0,4,-0.0472463695998149,-0.0206291543758671,31,0
Plants,0,UNK,-0.0837604805093287,-0.0206291543758671,62,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,8,0
Fungi,0,UNK,-0.0908140196173113,-0.0206291543758671,34,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,28,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,16,0
Plants,0,UNK,-0.084428246640987,-0.0206291543758671,35,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,37,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,105,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,43,0
Fungi,0,UNK,-0.101377667267637,-0.0206291543758671,77,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,51,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,71,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Plants,0,3,-0.115371485388879,-0.0206291543758671,14,0
Fungi,0,UNK,-0.0851940109906152,-0.0206291543758671,325,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,169,0
Fungi,0,UNK,-0.0972716859759174,-0.0206291543758671,325,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.0322166025570793,-0.0206291543758671,2,0
Plants,0,UNK,-0.0835815912679947,-0.0206291543758671,20,0
Plants,0,UNK,-0.0809866098048516,-0.0206291543758671,13,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Fungi,0,UNK,-0.0757980264644141,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,50,0
Plants,0,UNK,-0.100533925599954,-0.0206291543758671,1,0
Plants,0,UNK,-0.0829000701225449,-0.018687355905796,1,0
Fungi,0,UNK,-0.0653186929556685,-0.0206291543758671,26,0
Plants,0,UNK,-0.0551400251169159,-0.0206291543758671,59,0
Plants,0,UNK,-0.0909853084456245,-0.0206291543758671,3,0
Plants,0,UNK,-0.0890408139199695,-0.0206291543758671,6,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0740044298613871,-0.0206291543758671,35,0
Plants,0,UNK,-0.0759964429281355,-0.0206291543758671,38,0
Plants,0,UNK,0.66739151567931,-0.0206291543758671,198,0
Plants,0,UNK,-0.00831595085211976,-0.0206291543758671,31,0
Fungi,0,UNK,-0.109906641232231,-0.0206291543758671,2,0
Plants,0,UNK,-0.0929135876298273,-0.0206291543758671,62,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Fungi,0,UNK,-0.0882418661049202,-0.0206291543758671,100,0
Fungi,0,UNK,-0.0709436881596358,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Plants,0,UNK,-0.0753502874985885,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,18,0
Fungi,0,UNK,-0.0940478506786826,-0.0206291543758671,11,0
Fungi,0,UNK,-0.0933084764846834,-0.0206291543758671,7,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.00907464899046724,-0.0206291543758671,325,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Plants,0,2,-0.0965999073703527,-0.0206291543758671,9,0
Fungi,0,UNK,-0.0741873351178892,-0.0206291543758671,22,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.0952899203592713,-0.0206291543758671,22,0
Fungi,0,UNK,-0.0391857966616257,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Protists,0,UNK,-0.0900779383801291,-0.0206291543758671,98,0
Fungi,0,UNK,1.01899786515809,0.0308153042537564,34,0
Fungi,0,UNK,1.28624165934535,-0.0206291543758671,109,0
Fungi,0,UNK,-0.0834568404678868,-0.0206291543758671,2,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,32,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,43,0
Plants,0,UNK,-0.0934054689843138,-0.0206291543758671,14,0
Fungi,0,UNK,-0.0468537668136981,-0.0206291543758671,159,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,11,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,654,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,-0.10485433553097501,-0.0206291543758671,15,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,68,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,100,0
Fungi,0,UNK,-0.106333779384325,-0.0206291543758671,100,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,66,0
Plants,0,UNK,-0.0986481046860763,-0.0206291543758671,10,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,34,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,11,0
Plants,0,UNK,-0.0897115042685552,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,34,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.0883586534565937,-0.0206291543758671,77,0
Plants,0,UNK,-0.0734690131962624,-0.0206291543758671,1,0
Fungi,0,UNK,-0.077864250549087,-0.0206291543758671,73,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0619114129924538,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Plants,0,2,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Plants,0,UNK,0.101652469199304,-0.0200857007041986,2,0
Plants,0,UNK,-0.0980022364512556,-0.0206291543758671,73,0
Plants,0,UNK,-0.0116466745046733,-0.0206291543758671,17,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,22,0
Plants,0,1,-0.0871723176277607,-0.0206291543758671,11,0
Plants,0,UNK,-0.103102535126538,-0.0206291543758671,58,0
Fungi,0,UNK,-0.0928772833834154,-0.0206291543758671,325,0
Plants,0,UNK,-0.0294115749022646,-0.0206291543758671,7,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,22,0
Fungi,0,UNK,-0.106500319588929,-0.0206291543758671,45,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Fungi,0,UNK,0.0995437467847838,-0.0206291543758671,325,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,UNK,-0.0939333815715566,-0.0206291543758671,15,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Fungi,0,UNK,-0.0762500162262552,-0.0206291543758671,62,0
Plants,0,UNK,0.123969556039432,-0.00810782965127153,7,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,34,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,18,0
Plants,0,UNK,-0.0537495235137883,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Plants,0,3,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,19,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,10,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,49,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,16,0
Fungi,0,UNK,-0.0759488183254511,-0.0206291543758671,100,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,50,0
Fungi,0,UNK,-0.0858270919215094,-0.0206291543758671,71,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Fungi,0,UNK,-0.101451927847202,-0.0206291543758671,71,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,22,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0874995494749229,-0.0206291543758671,63,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,49,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,69,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,198,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,UNK,0.945526061429972,-0.0206291543758671,198,0
Plants,0,UNK,0.0509433454968459,-0.0206291543758671,13,0
Plants,0,UNK,0.166190847932081,-0.0206291543758671,198,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,86,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,86,0
Fungi,0,UNK,-0.0799980194106965,-0.0206291543758671,1,0
Fungi,0,UNK,-0.0947958756143261,-0.0206291543758671,3,0
Fungi,0,UNK,-0.011653339800256299,-0.0206291543758671,325,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Fungi,0,UNK,-0.0738182324172105,-0.0206291543758671,100,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Plants,0,UNK,0.106295948745063,-0.0206291543758671,198,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,325,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,9,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Fungi,0,UNK,-0.101214332754187,-0.0206291543758671,73,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,25,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0911174190933107,-0.0206291543758671,33,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.100405471825808,-0.0206291543758671,3,0
Plants,0,UNK,-0.0843976790303154,-0.0206291543758671,2,0
Plants,0,UNK,0.412686298569515,-0.0206291543758671,6,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,22,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,48,0
Fungi,0,UNK,-0.0871587438111998,-0.0206291543758671,62,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,95,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,51,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,18,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,55,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.0603999220501591,-0.0206291543758671,17,0
Plants,0,UNK,-0.0902392110299732,-0.0206291543758671,8,0
Fungi,0,UNK,0.0159212569543798,-0.0206291543758671,325,0
Plants,0,UNK,-0.0828543054674508,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,22,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,103,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,17,0
Plants,0,UNK,-0.0965699001763723,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,27,0
Plants,0,UNK,0.252253311420359,-0.0206291543758671,2,0
Plants,0,UNK,-0.102451740628063,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,18,0
Fungi,0,UNK,-0.101467894531189,-0.0206291543758671,4,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,0.0753172550927481,-0.0206291543758671,198,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.0919745772557996,-0.0206291543758671,325,0
Fungi,0,UNK,-0.0535276246388896,-0.0206291543758671,20,0
Fungi,0,UNK,-0.0942948033555985,-0.0206291543758671,4,0
Fungi,0,UNK,-0.0679489751261217,-0.0206291543758671,37,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Fungi,0,UNK,-0.102266691177625,-0.0206291543758671,14,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.0892970218367191,-0.0206291543758671,106,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,45,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,14,0
Plants,0,UNK,-0.0706807659785433,-0.0206291543758671,593,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,43,0
Plants,0,UNK,-0.0449771389512522,-0.0206291543758671,5,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,145,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Fungi,0,2,-0.115371485388879,-0.0206291543758671,71,0
Fungi,0,UNK,-0.0828821992492323,-0.0206291543758671,26,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,163,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,0.0117273956147025,-0.0206291543758671,33,0
Protists,0,UNK,-0.115371485388879,-0.0206291543758671,9,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,59,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,51,0
Plants,0,UNK,0.25621208324592,-0.0206291543758671,145,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Plants,0,UNK,-0.0526839316835853,-0.0206291543758671,16,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Plants,0,UNK,-0.0888725822100544,-0.0206291543758671,6,0
Plants,0,UNK,-0.0789075257963506,-0.0206291543758671,8,0
Plants,0,UNK,-0.0805929431499929,-0.0206291543758671,3,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,13,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,8,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.103456710046878,-0.0206291543758671,68,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,49,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,86,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,25,0
Plants,0,UNK,-0.0459073801676879,-0.0206291543758671,69,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,37,0
Fungi,0,UNK,-0.0300709458399824,-0.0206291543758671,80,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,86,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,2,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,14,0
Fungi,0,UNK,-0.0854966992498581,-0.0206291543758671,325,0
Plants,0,UNK,0.0422231227906408,-0.0206291543758671,20,0
Plants,0,UNK,-0.102480539242283,-0.0206291543758671,5,0
Plants,0,UNK,-0.0972555725138419,-0.0206291543758671,24,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,1,0
Fungi,0,1,-0.115371485388879,-0.0206291543758671,163,0
Plants,0,UNK,-0.023529592335413,-0.0206291543758671,3,0
Plants,0,UNK,-0.0371713624245373,-0.0206291543758671,10,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,169,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,4,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,7,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,31,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,77,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,15,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,71,0
Plants,0,UNK,0.109327012269702,-0.0206291543758671,12,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,14,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,73,0
Plants,0,UNK,-0.0912359959358869,-0.0206291543758671,63,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,63,0
Plants,0,UNK,-0.0345465101941228,-0.0206291543758671,62,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
Plants,0,UNK,0.569082662586286,-0.0206291543758671,18,0
Fungi,0,UNK,-0.0777652756959906,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,62,0
Fungi,0,UNK,-0.0817601522234697,-0.0206291543758671,68,0
Fungi,0,UNK,0.1065750466888,-0.0206291543758671,109,0
Plants,0,UNK,0.297314066934263,-0.0206291543758671,22,0
Plants,0,1,-0.115371485388879,-0.0206291543758671,35,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,5,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,51,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,62,0
Fungi,0,UNK,-0.101910718722431,-0.0206291543758671,19,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,NA,0
Fungi,0,UNK,-0.102847014406856,-0.0206291543758671,6,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,6,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,17,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,20,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,12,0
Plants,0,UNK,-0.0828436281946993,-0.0206291543758671,9,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,32,0
Fungi,0,UNK,-0.0537708777708625,-0.0206291543758671,28,0
Plants,0,UNK,-0.062897180936892,-0.0206291543758671,414,0
Plants,0,UNK,0.241285687941362,-0.0206291543758671,198,0
Fungi,0,1,-0.115371485388879,-0.0206291543758671,70,0
Plants,0,UNK,0.134270139938315,-0.0206291543758671,198,0
Plants,0,UNK,-0.0857859184882502,-0.0206291543758671,1,0
Plants,0,UNK,-0.115371485388879,-0.0206291543758671,53,0
Plants,0,UNK,-0.0615825112240507,-0.0206291543758671,13,0
Fungi,0,UNK,-0.0852360255937208,-0.0206291543758671,163,0
Fungi,0,UNK,-0.115371485388879,-0.0206291543758671,159,0
